TAG	1121259.3	1214564.3	1387555.3	1387557.3	1387569.3	31899.1	351627.8	608506.3	632292.3	632335.8	632348.3	632516.3	632518.3
TAG7762	fig|1121259.3.peg.1439	fig|1214564.3.peg.1481	-	fig|1387557.3.peg.2831	fig|1387569.3.peg.572	fig|31899.10.peg.2979|SAMN05216182_2721	fig|351627.8.peg.398|Csac_0343	fig|608506.3.peg.2327|COB47_2162	fig|632292.3.peg.2622|Calhy_2497	fig|632335.8.peg.2219|Calkr_2051	fig|632348.3.peg.2583|Calkro_2448	fig|632516.3.peg.2336|CallaDRAFT_2245	fig|632518.3.peg.2285|Calow_2131
TAG7763	fig|1121259.3.peg.1168	fig|1214564.3.peg.1477	fig|1387555.3.peg.56	fig|1387557.3.peg.2835	fig|1387569.3.peg.567	fig|31899.10.peg.2983|SAMN05216182_2725	fig|351627.8.peg.394|Csac_0339	fig|608506.3.peg.2331|COB47_2166	fig|632292.3.peg.485|Calhy_0443	fig|632335.8.peg.2224|Calkr_2055	fig|632348.3.peg.345|Calkro_0319	fig|632516.3.peg.2340|CallaDRAFT_2249	fig|632518.3.peg.2289|Calow_2135
TAG7764	fig|1121259.3.peg.1167	fig|1214564.3.peg.1476	-	fig|1387557.3.peg.2836	fig|1387569.3.peg.566	fig|31899.10.peg.2984|SAMN05216182_2726	fig|351627.8.peg.393|Csac_0338	fig|608506.3.peg.2332|COB47_2167	fig|632292.3.peg.484|Calhy_0442	fig|632335.8.peg.2225|Calkr_2056	fig|632348.3.peg.344|Calkro_0318	fig|632516.3.peg.2341|CallaDRAFT_2250	fig|632518.3.peg.2292|Calow_2137
TAG7765	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2343|CallaDRAFT_2252	-
TAG7766	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2344|CallaDRAFT_2253	-
TAG7767	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2345|CallaDRAFT_2254	-
TAG7768	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2346|CallaDRAFT_2255	-
TAG7769	fig|1121259.3.peg.1653	fig|1214564.3.peg.1581	-	fig|1387557.3.peg.787	fig|1387569.3.peg.692	fig|31899.10.peg.973|SAMN05216182_0805	fig|351627.8.peg.876|Csac_0768	fig|608506.3.peg.546|COB47_0487	fig|632292.3.peg.2213|Calhy_2112	fig|632335.8.peg.610|Calkr_0549	fig|632348.3.peg.2205|Calkro_2091	fig|632516.3.peg.2352|CallaDRAFT_2261	fig|632518.3.peg.444|Calow_0397
TAG7770	fig|1121259.3.peg.1654	fig|1214564.3.peg.1580	-	fig|1387557.3.peg.788	-	fig|31899.10.peg.974|SAMN05216182_0806	fig|351627.8.peg.877|Csac_0769	fig|608506.3.peg.547|COB47_0488	fig|632292.3.peg.2212|Calhy_2111	fig|632335.8.peg.611|Calkr_0550	fig|632348.3.peg.2204|Calkro_2090	fig|632516.3.peg.2353|CallaDRAFT_2262	fig|632518.3.peg.445|Calow_0398
TAG7771	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2358|CallaDRAFT_2267	-
TAG7772	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2359|CallaDRAFT_2268	-
TAG7773	-	fig|1214564.3.peg.659	fig|1387555.3.peg.1802	fig|1387557.3.peg.996	-	"fig|31899.10.peg.1420,fig|31899.10.peg.1435"	"fig|351627.8.peg.1856|Csac_1688,fig|351627.8.peg.2350|Csac_2167"	"fig|608506.3.peg.279,fig|608506.3.peg.995"	-	-	"fig|632348.3.peg.1815,fig|632348.3.peg.2642"	fig|632516.3.peg.2360|CallaDRAFT_2270	fig|632518.3.peg.651
TAG7774	-	-	-	-	-	-	-	fig|608506.3.peg.567|COB47_0508	-	-	-	fig|632516.3.peg.2361|CallaDRAFT_2271	-
TAG7775	fig|1121259.3.peg.1675	fig|1214564.3.peg.1560	fig|1387555.3.peg.2378	fig|1387557.3.peg.807	fig|1387569.3.peg.740	fig|31899.10.peg.991|SAMN05216182_0823	fig|351627.8.peg.895|Csac_0787	fig|608506.3.peg.564|COB47_0505	fig|632292.3.peg.2193|Calhy_2093	fig|632335.8.peg.2204|Calkr_2037	fig|632348.3.peg.2190|Calkro_2075	fig|632516.3.peg.2363|CallaDRAFT_2273	fig|632518.3.peg.461|Calow_0414
TAG7776	fig|1121259.3.peg.1674	fig|1214564.3.peg.1564	fig|1387555.3.peg.2379	fig|1387557.3.peg.806	fig|1387569.3.peg.736	fig|31899.10.peg.990|SAMN05216182_0822	fig|351627.8.peg.892|Csac_0784	fig|608506.3.peg.563|COB47_0504	fig|632292.3.peg.2194|Calhy_2094	fig|632335.8.peg.2205|Calkr_2038	fig|632348.3.peg.2191|Calkro_2076	fig|632516.3.peg.2364|CallaDRAFT_2274	fig|632518.3.peg.460|Calow_0413
TAG7777	fig|1121259.3.peg.1671	fig|1214564.3.peg.1567	fig|1387555.3.peg.2382	fig|1387557.3.peg.803	fig|1387569.3.peg.733	fig|31899.10.peg.987|SAMN05216182_0819	fig|351627.8.peg.889|Csac_0781	fig|608506.3.peg.560|COB47_0501	fig|632292.3.peg.2197|Calhy_2097	fig|632335.8.peg.2208|Calkr_2041	fig|632348.3.peg.2194|Calkro_2079	fig|632516.3.peg.2367|CallaDRAFT_2277	fig|632518.3.peg.457|Calow_0410
TAG7778	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.635|Calkr_0565	-	fig|632516.3.peg.2370|CallaDRAFT_2280	-
TAG7779	fig|1121259.3.peg.825	fig|1214564.3.peg.113	fig|1387555.3.peg.735	fig|1387557.3.peg.875	fig|1387569.3.peg.2084	fig|31899.10.peg.1052|SAMN05216182_0878	fig|351627.8.peg.796|Csac_0691	fig|608506.3.peg.629|COB47_0568	fig|632292.3.peg.2138|Calhy_2043	fig|632335.8.peg.637|Calkr_0567	fig|632348.3.peg.2122|Calkro_2013	fig|632516.3.peg.2372|CallaDRAFT_2282	fig|632518.3.peg.541|Calow_0489
TAG7780	fig|1121259.3.peg.830	fig|1214564.3.peg.108	fig|1387555.3.peg.741	fig|1387557.3.peg.880	fig|1387569.3.peg.2079	fig|31899.10.peg.1057|SAMN05216182_0883	fig|351627.8.peg.801|Csac_0696	fig|608506.3.peg.634|COB47_0573	fig|632292.3.peg.2133|Calhy_2038	fig|632335.8.peg.642|Calkr_0572	fig|632348.3.peg.2117|Calkro_2008	fig|632516.3.peg.2377|CallaDRAFT_2287	fig|632518.3.peg.546|Calow_0494
TAG7781	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.762|Calkr_0675	-	fig|632516.3.peg.2383|CallaDRAFT_2293	-
TAG7782	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.763	-	fig|632516.3.peg.2384	-
TAG7783	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.764	-	fig|632516.3.peg.2385|CallaDRAFT_2294	-
TAG7784	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.765	-	fig|632516.3.peg.2386	-
TAG7785	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.766	-	fig|632516.3.peg.2387	-
TAG7786	fig|1121259.3.peg.618	-	fig|1387555.3.peg.717	fig|1387557.3.peg.124	-	-	fig|351627.8.peg.1560|Csac_1406	-	-	fig|632335.8.peg.768|Calkr_0678	fig|632348.3.peg.330|Calkro_0308	fig|632516.3.peg.2389|CallaDRAFT_2296	-
TAG7787	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.770	-	fig|632516.3.peg.2391	-
TAG7788	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.771	-	fig|632516.3.peg.2392	-
TAG7789	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.772	-	fig|632516.3.peg.2393	-
TAG7790	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.776|Calkr_0683	-	fig|632516.3.peg.2397|CallaDRAFT_2301	-
TAG7791	-	-	-	-	-	-	-	fig|608506.3.peg.692|COB47_0627	-	-	-	fig|632516.3.peg.2398|CallaDRAFT_2302	-
TAG7792	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.778	-	fig|632516.3.peg.2399	-
TAG7793	fig|1121259.3.peg.110	fig|1214564.3.peg.2325	-	fig|1387557.3.peg.1512	fig|1387569.3.peg.1044	fig|31899.10.peg.1758|SAMN05216182_1548	fig|351627.8.peg.2013|Csac_1836	fig|608506.3.peg.1391|COB47_1286	fig|632292.3.peg.1542|Calhy_1455	fig|632335.8.peg.1376|Calkr_1254	fig|632348.3.peg.1512|Calkro_1430	fig|632516.3.peg.239|CallaDRAFT_0240	fig|632518.3.peg.1143|Calow_1062
TAG7794	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.23|CallaDRAFT_0023	-
TAG7795	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.779	-	fig|632516.3.peg.2400	-
TAG7796	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.781|Calkr_0687	-	fig|632516.3.peg.2402|CallaDRAFT_2304	-
TAG7797	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.783|Calkr_0689	-	fig|632516.3.peg.2404|CallaDRAFT_2306	-
TAG7798	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.785	-	fig|632516.3.peg.2406|CallaDRAFT_2309	-
TAG7799	-	-	-	-	-	fig|31899.10.peg.744	-	-	-	-	-	fig|632516.3.peg.2408|CallaDRAFT_2312	-
TAG7800	fig|1121259.3.peg.109	fig|1214564.3.peg.2324	-	fig|1387557.3.peg.1511	-	fig|31899.10.peg.1757|SAMN05216182_1547	fig|351627.8.peg.2012|Csac_1835	fig|608506.3.peg.1392|COB47_1287	fig|632292.3.peg.1543|Calhy_1456	fig|632335.8.peg.1375|Calkr_1253	fig|632348.3.peg.1513|Calkro_1431	fig|632516.3.peg.240|CallaDRAFT_0241	fig|632518.3.peg.1142|Calow_1061
TAG7801	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2415	-
TAG7802	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2416|CallaDRAFT_2319	-
TAG7803	fig|1121259.3.peg.343	fig|1214564.3.peg.196	-	fig|1387557.3.peg.613	-	fig|31899.10.peg.810|SAMN05216182_0650	fig|351627.8.peg.317|Csac_0276	fig|608506.3.peg.397|COB47_0353	fig|632292.3.peg.2364|Calhy_2255	fig|632335.8.peg.385|Calkr_0339	fig|632348.3.peg.2357|Calkro_2240	fig|632516.3.peg.2419|CallaDRAFT_2322	fig|632518.3.peg.274|Calow_0251
TAG7804	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2421|CallaDRAFT_2324	-
TAG7805	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2422|CallaDRAFT_2325	-
TAG7806	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2423|CallaDRAFT_2326	-
TAG7807	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2424|CallaDRAFT_2327	-
TAG7808	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.2514|Calkr_2322	-	fig|632516.3.peg.2431|CallaDRAFT_2334	-
TAG7809	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2432|CallaDRAFT_2335	-
TAG7810	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2433|CallaDRAFT_2336	-
TAG7811	-	-	-	-	-	-	-	fig|608506.3.peg.2238|COB47_2089	-	fig|632335.8.peg.2532|Calkr_2339	-	fig|632516.3.peg.2434|CallaDRAFT_2337	-
TAG7812	fig|1121259.3.peg.1347	fig|1214564.3.peg.868	fig|1387555.3.peg.84	fig|1387557.3.peg.2746	fig|1387569.3.peg.2165	fig|31899.10.peg.2891|SAMN05216182_2637	fig|351627.8.peg.711|Csac_0616	fig|608506.3.peg.2237|COB47_2088	fig|632292.3.peg.234|Calhy_0210	fig|632335.8.peg.2531|Calkr_2338	fig|632348.3.peg.251|Calkro_0237	fig|632516.3.peg.2435|CallaDRAFT_2338	fig|632518.3.peg.2159|Calow_2017
TAG7813	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.2527	-	fig|632516.3.peg.2439|CallaDRAFT_2342	-
TAG7814	fig|1121259.3.peg.1170	fig|1214564.3.peg.2455	-	fig|1387557.3.peg.2743	-	fig|31899.10.peg.2884|SAMN05216182_2631	fig|351627.8.peg.2690|Csac_2494	-	fig|632292.3.peg.486|Calhy_0444	fig|632335.8.peg.2526|Calkr_2333	fig|632348.3.peg.346|Calkro_0320	fig|632516.3.peg.2440|CallaDRAFT_2343	fig|632518.3.peg.2152|Calow_2012
TAG7815	fig|1121259.3.peg.1171	fig|1214564.3.peg.2456	-	fig|1387557.3.peg.2742	-	fig|31899.10.peg.2883|SAMN05216182_2630	fig|351627.8.peg.2689|Csac_2493	fig|608506.3.peg.2227|COB47_2081	fig|632292.3.peg.487|Calhy_0445	fig|632335.8.peg.2525|Calkr_2332	fig|632348.3.peg.347|Calkro_0321	fig|632516.3.peg.2441|CallaDRAFT_2344	fig|632518.3.peg.2151|Calow_2011
TAG7816	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2442|CallaDRAFT_2345	-
TAG7817	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2443|CallaDRAFT_2346	-
TAG7818	fig|1121259.3.peg.1173	fig|1214564.3.peg.2458	-	fig|1387557.3.peg.2740	-	fig|31899.10.peg.2881|SAMN05216182_2628	fig|351627.8.peg.2687|Csac_2491	fig|608506.3.peg.2225|COB47_2079	fig|632292.3.peg.489|Calhy_0447	fig|632335.8.peg.2523|Calkr_2330	fig|632348.3.peg.349|Calkro_0323	fig|632516.3.peg.2444|CallaDRAFT_2347	fig|632518.3.peg.2149|Calow_2009
TAG7819	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2445|CallaDRAFT_2350	-
TAG7820	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2446|CallaDRAFT_2351	-
TAG7821	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2447|CallaDRAFT_2352	-
TAG7822	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2448|CallaDRAFT_2353	-
TAG7823	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2449|CallaDRAFT_2354	-
TAG7824	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2450|CallaDRAFT_2355	-
TAG7825	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2451|CallaDRAFT_2356	-
TAG7826	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2452|CallaDRAFT_2357	-
TAG7827	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2453|CallaDRAFT_2358	-
TAG7828	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2454	-
TAG7829	-	fig|1214564.3.peg.125	"fig|1387555.3.peg.2208,fig|1387555.3.peg.937"	-	-	fig|31899.10.peg.2675|SAMN05216182_2433	fig|351627.8.peg.1458|Csac_1310	fig|608506.3.peg.2032|COB47_1901	-	-	-	fig|632516.3.peg.2457|CallaDRAFT_2361	-
TAG7830	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2461|CallaDRAFT_2366	-
TAG7831	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2462|CallaDRAFT_2367	-
TAG7832	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2463|CallaDRAFT_2368	-
TAG7833	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2464	-
TAG7834	fig|1121259.3.peg.967	fig|1214564.3.peg.655	-	-	fig|1387569.3.peg.1417	fig|31899.10.peg.1439|SAMN05216182_1238	fig|351627.8.peg.2345|Csac_2164	-	-	fig|632335.8.peg.1060|Calkr_0950	fig|632348.3.peg.1811|Calkro_1719	fig|632516.3.peg.2467|CallaDRAFT_2371	-
TAG7835	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2469|CallaDRAFT_2373	-
TAG7836	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2470|CallaDRAFT_2374	-
TAG7837	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2473|CallaDRAFT_2377	-
TAG7838	fig|1121259.3.peg.204	fig|1214564.3.peg.259	-	fig|1387557.3.peg.1605	-	fig|31899.10.peg.1851|SAMN05216182_1640	fig|351627.8.peg.2105|Csac_1925	-	fig|632292.3.peg.1447|Calhy_1361	fig|632335.8.peg.1477|Calkr_1355	fig|632348.3.peg.1421|Calkro_1340	fig|632516.3.peg.2476|CallaDRAFT_2380	fig|632518.3.peg.1241|Calow_1156
TAG7839	fig|1121259.3.peg.102	fig|1214564.3.peg.2317	fig|1387555.3.peg.1657	fig|1387557.3.peg.1504	fig|1387569.3.peg.1035	fig|31899.10.peg.1750|SAMN05216182_1540	fig|351627.8.peg.2005|Csac_1828	fig|608506.3.peg.1399|COB47_1294	fig|632292.3.peg.1550|Calhy_1463	fig|632335.8.peg.1366|Calkr_1244	fig|632348.3.peg.1520|Calkro_1438	fig|632516.3.peg.247|CallaDRAFT_0248	fig|632518.3.peg.1135|Calow_1054
TAG7840	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2481|CallaDRAFT_2385	-
TAG7841	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2482|CallaDRAFT_2386	-
TAG7842	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2483|CallaDRAFT_2387	-
TAG7843	fig|1121259.3.peg.1032	"fig|1214564.3.peg.1228,fig|1214564.3.peg.1231"	fig|1387555.3.peg.1967	-	-	fig|31899.10.peg.1375	"fig|351627.8.peg.1648|Csac_1490,fig|351627.8.peg.1651"	fig|608506.3.peg.1690	fig|632292.3.peg.1883	"fig|632335.8.peg.1028,fig|632335.8.peg.1138"	-	"fig|632516.3.peg.1221,fig|632516.3.peg.2484|CallaDRAFT_2388,fig|632516.3.peg.2807|CallaDRAFT_2730"	-
TAG7844	-	-	-	-	-	fig|31899.10.peg.1376|SAMN05216182_1185	-	-	-	-	-	fig|632516.3.peg.2485|CallaDRAFT_2390	-
TAG7845	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2487|CallaDRAFT_2393	-
TAG7846	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2488|CallaDRAFT_2394	-
TAG7847	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2489|CallaDRAFT_2395	-
TAG7848	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2490	-
TAG7849	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2495|CallaDRAFT_2401	-
TAG7850	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2496	-
TAG7851	-	-	fig|1387555.3.peg.58	-	fig|1387569.3.peg.80	"fig|31899.10.peg.1118,fig|31899.10.peg.689|SAMN05216182_0538"	-	-	fig|632292.3.peg.2446	fig|632335.8.peg.630	fig|632348.3.peg.801	"fig|632516.3.peg.2497|CallaDRAFT_2402,fig|632516.3.peg.769|CallaDRAFT_0747"	fig|632518.3.peg.2406
TAG7852	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2498|CallaDRAFT_2404	-
TAG7853	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2499|CallaDRAFT_2405	-
TAG7854	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.24|CallaDRAFT_0024	-
TAG7855	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2500|CallaDRAFT_2406	-
TAG7856	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2501|CallaDRAFT_2407	-
TAG7857	-	-	fig|1387555.3.peg.2484	-	-	-	fig|351627.8.peg.1270|Csac_1131	-	-	-	-	fig|632516.3.peg.2503|CallaDRAFT_2409	-
TAG7858	-	-	-	-	-	-	fig|351627.8.peg.1272|Csac_1134	-	-	-	-	fig|632516.3.peg.2504	-
TAG7859	-	-	-	-	-	fig|31899.10.peg.897	-	-	-	-	-	fig|632516.3.peg.2505	-
TAG7860	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2510|CallaDRAFT_2415	-
TAG7861	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2511|CallaDRAFT_2416	-
TAG7862	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2518|CallaDRAFT_2423	-
TAG7863	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2519|CallaDRAFT_2424	-
TAG7864	-	-	-	-	fig|1387569.3.peg.470	-	-	-	-	-	-	fig|632516.3.peg.2521|CallaDRAFT_2427	-
TAG7865	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2525	-
TAG7866	-	-	-	-	-	fig|31899.10.peg.1357|SAMN05216182_1169	-	-	-	-	-	fig|632516.3.peg.2526|CallaDRAFT_2432	-
TAG7867	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2527|CallaDRAFT_2433	-
TAG7868	-	-	-	-	-	-	fig|351627.8.peg.1643	-	-	-	-	fig|632516.3.peg.2528|CallaDRAFT_2434	-
TAG7869	-	-	-	-	-	fig|31899.10.peg.1361|SAMN05216182_1173	-	-	-	-	fig|632348.3.peg.1850|Calkro_1752	fig|632516.3.peg.2530|CallaDRAFT_2436	-
TAG7870	-	-	-	-	-	fig|31899.10.peg.1362	-	-	-	-	fig|632348.3.peg.1849	fig|632516.3.peg.2531	-
TAG7871	fig|1121259.3.peg.2173	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2532	-
TAG7872	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2533	-
TAG7873	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2534|CallaDRAFT_2440	-
TAG7874	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2535|CallaDRAFT_2441	-
TAG7875	-	-	-	-	-	fig|31899.10.peg.2403	-	-	-	fig|632335.8.peg.1656	fig|632348.3.peg.878	fig|632516.3.peg.2539	-
TAG7876	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2540	-
TAG7877	-	-	-	-	-	fig|31899.10.peg.393|SAMN05216182_0265	-	-	-	fig|632335.8.peg.53|Calkr_0031	fig|632348.3.peg.15|Calkro_0016	fig|632516.3.peg.2541|CallaDRAFT_2446	-
TAG7878	-	-	-	-	-	fig|31899.10.peg.396|SAMN05216182_0268	-	-	-	fig|632335.8.peg.56|Calkr_0033	-	fig|632516.3.peg.2544|CallaDRAFT_2449	-
TAG7879	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2547|CallaDRAFT_2453	-
TAG7880	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2548|CallaDRAFT_2454	-
TAG7881	-	-	fig|1387555.3.peg.636	fig|1387557.3.peg.2138	fig|1387569.3.peg.1670	fig|31899.10.peg.2374|SAMN05216182_2158	fig|351627.8.peg.1216|Csac_1081	fig|608506.3.peg.1787|COB47_1668	-	-	fig|632348.3.peg.910|Calkro_0857	fig|632516.3.peg.2549|CallaDRAFT_2455	-
TAG7882	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2550|CallaDRAFT_2456	-
TAG7883	-	-	fig|1387555.3.peg.1986	fig|1387557.3.peg.2135	fig|1387569.3.peg.1667	fig|31899.10.peg.2371|SAMN05216182_2155	fig|351627.8.peg.1219|Csac_1084	fig|608506.3.peg.1784|COB47_1665	-	-	fig|632348.3.peg.914|Calkro_0860	fig|632516.3.peg.2551|CallaDRAFT_2457	-
TAG7884	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2552	-
TAG7885	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2553|CallaDRAFT_2458	-
TAG7886	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2554|CallaDRAFT_2459	-
TAG7887	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2555|CallaDRAFT_2461	-
TAG7888	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2556	-
TAG7889	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2558|CallaDRAFT_2463	-
TAG7890	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.790	-	fig|632516.3.peg.2563|CallaDRAFT_2469	-
TAG7891	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2564|CallaDRAFT_2470	-
TAG7892	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2565|CallaDRAFT_2472	-
TAG7893	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.795	-	fig|632516.3.peg.2567	-
TAG7894	fig|1121259.3.peg.557	fig|1214564.3.peg.2015	-	-	-	-	fig|351627.8.peg.2592|Csac_2402	fig|608506.3.peg.156|COB47_0137	-	fig|632335.8.peg.170|Calkr_0131	-	fig|632516.3.peg.2569|CallaDRAFT_2477	fig|632518.3.peg.92|Calow_0081
TAG7895	fig|1121259.3.peg.93	fig|1214564.3.peg.2308	fig|1387555.3.peg.1666	fig|1387557.3.peg.1495	fig|1387569.3.peg.1023	fig|31899.10.peg.1740|SAMN05216182_1530	fig|351627.8.peg.1993|Csac_1818	fig|608506.3.peg.1408|COB47_1303	fig|632292.3.peg.1559|Calhy_1472	fig|632335.8.peg.1357|Calkr_1235	fig|632348.3.peg.1529|Calkro_1447	fig|632516.3.peg.256|CallaDRAFT_0257	fig|632518.3.peg.1124|Calow_1044
TAG7896	fig|1121259.3.peg.555	fig|1214564.3.peg.1797	fig|1387555.3.peg.482	fig|1387557.3.peg.414	fig|1387569.3.peg.62	fig|31899.10.peg.542|SAMN05216182_0402	fig|351627.8.peg.2633|Csac_2441	fig|608506.3.peg.158|COB47_0139	fig|632292.3.peg.2598|Calhy_2479	fig|632335.8.peg.172|Calkr_0133	fig|632348.3.peg.2552|Calkro_2423	fig|632516.3.peg.2571|CallaDRAFT_2479	fig|632518.3.peg.94|Calow_0083
TAG7897	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2573|CallaDRAFT_2482	-
TAG7898	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.301	-	fig|632516.3.peg.2575	-
TAG7899	-	-	-	-	-	-	-	-	-	fig|632335.8.peg.305	-	fig|632516.3.peg.2579|CallaDRAFT_2487	-
TAG7900	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2580|CallaDRAFT_2488	-
TAG7901	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2581|CallaDRAFT_2490	-
TAG7902	-	-	fig|1387555.3.peg.947	-	-	fig|31899.10.peg.2560	-	-	-	-	-	fig|632516.3.peg.2587	-
TAG7903	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2588	-
TAG7904	-	-	-	-	-	-	-	-	-	-	-	fig|632516.3.peg.2589|CallaDRAFT_2497	-
TAG7905	-	-	-	-	-	fig|31899.10.peg.1450	-	-	-	-	-	fig|632516.3.peg.2591	-
TAG7906	fig|1121259.3.peg.974	fig|1214564.3.peg.645	fig|1387555.3.peg.1249	fig|1387557.3.peg.1222	fig|1387569.3.peg.1410	fig|31899.10.peg.1449|SAMN05216182_1248	fig|351627.8.peg.2334|Csac_2154	fig|608506.3.peg.1655|COB47_1542	fig|632292.3.peg.1852|Calhy_1759	fig|632335.8.peg.1067|Calkr_0957	fig|632348.3.peg.1803|Calkro_1711	fig|632516.3.peg.2592|CallaDRAFT_2499	fig|632518.3.peg.822|Calow_0755
TAG7907	-	-	-	-	-	fig|31899.10.peg.530	-	fig|608506.3.peg.139	-	-	-	fig|632516.3.peg.2597	-
